"Series Description","Finance rate on consumer installment loans at commercial banks, new autos 48 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 60 month loan; not seasonally adjusted","Finance rate on personal loans at commercial banks, 24 month loan; not seasonally adjusted","Commercial bank interest rate on credit card plans, all accounts; not seasonally adjusted","Commercial bank interest rate on credit card plans, accounts assessed interest; not seasonally adjusted","New car average finance rate at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Weighted-average maturity of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Loan-to-value ratio of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average amount financed for new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average maturity of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average finance rate of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average amount financed for new car loans at finance companies, not seasonally adjusted","Percent change of total consumer credit, seasonally adjusted at an annual rate","Percent change of total revolving consumer credit, seasonally adjusted at an annual rate","Percent change of total nonrevolving consumer credit, seasonally adjusted at an annual rate","Total consumer credit owned and securitized, seasonally adjusted level","Revolving consumer credit owned and securitized, seasonally adjusted level","Nonrevolving consumer credit owned and securitized, seasonally adjusted level","Total consumer credit owned and securitized, not seasonally adjusted level","Total consumer loans owned by depository institutions, not seasonally adjusted level","Total consumer loans owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Total consumer loans owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Total consumer loans owned by finance companies, not seasonally adjusted level","Total consumer loans owned by credit unions, not seasonally adjusted level","Total consumer loans owned by federal government, not seasonally adjusted level","Total consumer loans owned by nonprofit and educational institutions, not seasonally adjusted level","Total consumer loans owned by nonfinancial business, not seasonally adjusted level","Securitized total consumer loans, not seasonally adjusted level","Revolving consumer credit owned and securitized, not seasonally adjusted level","Consumer revolving credit owned by depository institutions, not seasonally adjusted level","Consumer revolving credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Consumer revolving credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Consumer revolving credit owned by finance companies, not seasonally adjusted level","Consumer revolving credit owned by credit unions, not seasonally adjusted level","Consumer revolving credit owned by nonfinancial business, not seasonally adjusted level","Securitized consumer revolving credit, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized, not seasonally adjusted level","Nonrevolving consumer loans owned by depository institutions, not seasonally adjusted level","Nonrevolving consumer loans owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer loans owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer loans owned by finance companies, not seasonally adjusted level","Nonrevolving consumer loans owned by credit unions, not seasonally adjusted level","Nonrevolving consumer loans owned by federal government, not seasonally adjusted level","Nonrevolving consumer loans owned by nonprofit and educational institutions, not seasonally adjusted level","Nonrevolving consumer loans owned by nonfinancial business, not seasonally adjusted level","Securitized consumer nonrevolving credit, not seasonally adjusted level","Student loans owned and securitized, not seasonally adjusted level","Motor vehicle loans owned and securitized, not seasonally adjusted level","Total consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Total consumer loans owned by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer loans owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer loans owned by finance companies, not seasonally adjusted flow, monthly rate","Total consumer loans owned by credit unions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by federal government, not seasonally adjusted flow, monthly rate","Total consumer loans owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized total consumer loans, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Consumer revolving credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Consumer revolving credit owned by finance companies, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by credit unions, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized consumer revolving credit, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer loans owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer loans owned by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by credit unions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by federal government, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized consumer nonrevolving credit, not seasonally adjusted flow, monthly rate","Student loans owned and securitized, not seasonally adjusted flow, monthly rate","Motor vehicle loans owned and securitized, not seasonally adjusted flow, monthly rate"
1965-02,,,,,,,,,,,,,13.34,,13.34,88152.04,,88152.04,87040.00,44111.00,40155.00,3956.00,21774.00,5295.00,,,15860.00,,,,,,,,,,87040.00,44111.00,40155.00,3956.00,21774.00,5295.00,,,15860.00,,,ND,969.45,,969.45,-58.00,277.00,297.00,-20.00,111.00,39.00,,,-485.00,,,,,,,,,,-58.00,277.00,297.00,-20.00,111.00,39.00,,,-485.00,,,ND
1965-03,,,,,,,,,,,,,10.40,,10.40,88916.07,,88916.07,87645.00,44650.00,40682.00,3968.00,21890.00,5405.00,,,15700.00,,,,,,,,,,87645.00,44650.00,40682.00,3968.00,21890.00,5405.00,,,15700.00,,,26320.00,764.03,,764.03,605.00,539.00,527.00,12.00,116.00,110.00,,,-160.00,,,,,,,,,,605.00,539.00,527.00,12.00,116.00,110.00,,,-160.00,,,167.67
1965-04,,,,,,,,,,,,,15.27,,15.27,90047.41,,90047.41,89340.00,45541.00,41553.00,3988.00,22179.00,5554.00,,,16066.00,,,,,,,,,,89340.00,45541.00,41553.00,3988.00,22179.00,5554.00,,,16066.00,,,ND,1131.34,,1131.34,1695.00,891.00,871.00,20.00,289.00,149.00,,,366.00,,,,,,,,,,1695.00,891.00,871.00,20.00,289.00,149.00,,,366.00,,,ND
1965-05,,,,,,,,,,,,,11.17,,11.17,90885.88,,90885.88,90824.00,46268.00,42266.00,4002.00,22441.00,5711.00,,,16404.00,,,,,,,,,,90824.00,46268.00,42266.00,4002.00,22441.00,5711.00,,,16404.00,,,ND,838.47,,838.47,1484.00,727.00,713.00,14.00,262.00,157.00,,,338.00,,,,,,,,,,1484.00,727.00,713.00,14.00,262.00,157.00,,,338.00,,,ND
1965-06,,,,,,,,,,,,,12.47,,12.47,91830.09,,91830.09,92243.00,47147.00,43133.00,4014.00,22747.00,5867.00,,,16482.00,,,,,,,,,,92243.00,47147.00,43133.00,4014.00,22747.00,5867.00,,,16482.00,,,27941.00,944.21,,944.21,1419.00,879.00,867.00,12.00,306.00,156.00,,,78.00,,,,,,,,,,1419.00,879.00,867.00,12.00,306.00,156.00,,,78.00,,,540.33
1965-07,,,,,,,,,,,,,11.30,,11.30,92694.63,,92694.63,92928.00,47604.00,43628.00,3976.00,22995.00,5963.00,,,16366.00,,,,,,,,,,92928.00,47604.00,43628.00,3976.00,22995.00,5963.00,,,16366.00,,,ND,864.54,,864.54,685.00,457.00,495.00,-38.00,248.00,96.00,,,-116.00,,,,,,,,,,685.00,457.00,495.00,-38.00,248.00,96.00,,,-116.00,,,ND
1965-08,,,,,,,,,,,,,7.67,,7.67,93287.10,,93287.10,93756.00,48033.00,44073.00,3960.00,23323.00,6121.00,,,16279.00,,,,,,,,,,93756.00,48033.00,44073.00,3960.00,23323.00,6121.00,,,16279.00,,,ND,592.47,,592.47,828.00,429.00,445.00,-16.00,328.00,158.00,,,-87.00,,,,,,,,,,828.00,429.00,445.00,-16.00,328.00,158.00,,,-87.00,,,ND
1965-09,,,,,,,,,,,,,10.80,,10.80,94126.48,,94126.48,94391.00,48272.00,44334.00,3938.00,23408.00,6200.00,,,16511.00,,,,,,,,,,94391.00,48272.00,44334.00,3938.00,23408.00,6200.00,,,16511.00,,,28843.00,839.38,,839.38,635.00,239.00,261.00,-22.00,85.00,79.00,,,232.00,,,,,,,,,,635.00,239.00,261.00,-22.00,85.00,79.00,,,232.00,,,300.67
1965-10,,,,,,,,,,,,,8.64,,8.64,94804.53,,94804.53,94979.00,48544.00,44640.00,3904.00,23429.00,6265.00,,,16741.00,,,,,,,,,,94979.00,48544.00,44640.00,3904.00,23429.00,6265.00,,,16741.00,,,ND,678.05,,678.05,588.00,272.00,306.00,-34.00,21.00,65.00,,,230.00,,,,,,,,,,588.00,272.00,306.00,-34.00,21.00,65.00,,,230.00,,,ND
1965-11,,,,,,,,,,,,,7.60,,7.60,95405.27,,95405.27,95753.00,48737.00,44859.00,3878.00,23516.00,6396.00,,,17104.00,,,,,,,,,,95753.00,48737.00,44859.00,3878.00,23516.00,6396.00,,,17104.00,,,ND,600.73,,600.73,774.00,193.00,219.00,-26.00,87.00,131.00,,,363.00,,,,,,,,,,774.00,193.00,219.00,-26.00,87.00,131.00,,,363.00,,,ND
1965-12,,,,,,,,,,,,,6.91,,6.91,95954.72,,95954.72,97489.00,49070.00,45212.00,3858.00,23851.00,6478.00,,,18090.00,,,,,,,,,,97489.00,49070.00,45212.00,3858.00,23851.00,6478.00,,,18090.00,,,29355.00,549.46,,549.46,1736.00,333.00,353.00,-20.00,335.00,82.00,,,986.00,,,,,,,,,,1736.00,333.00,353.00,-20.00,335.00,82.00,,,986.00,,,170.67
1966-01,,,,,,,,,,,,,13.46,,13.46,97030.72,,97030.72,96922.00,49563.00,45189.00,4374.00,23761.00,6155.00,,,17443.00,,,,,,,,,,96922.00,49563.00,45189.00,4374.00,23761.00,6155.00,,,17443.00,,,ND,1075.99,,1075.99,-567.00,493.00,-23.00,516.00,-90.00,-323.00,,,-647.00,,,,,,,,,,-567.00,493.00,-23.00,516.00,-90.00,-323.00,,,-647.00,,,ND
1966-02,,,,,,,,,,,,,9.00,,9.00,97758.36,,97758.36,96553.00,49777.00,45405.00,4372.00,23673.00,6197.00,,,16906.00,,,,,,,,,,96553.00,49777.00,45405.00,4372.00,23673.00,6197.00,,,16906.00,,,ND,727.64,,727.64,-369.00,214.00,216.00,-2.00,-88.00,42.00,,,-537.00,,,,,,,,,,-369.00,214.00,216.00,-2.00,-88.00,42.00,,,-537.00,,,ND
1966-03,,,,,,,,,,,,,8.45,,8.45,98446.39,,98446.39,97096.00,50235.00,45871.00,4364.00,23642.00,6307.00,,,16912.00,,,,,,,,,,97096.00,50235.00,45871.00,4364.00,23642.00,6307.00,,,16912.00,,,29545.00,688.03,,688.03,543.00,458.00,466.00,-8.00,-31.00,110.00,,,6.00,,,,,,,,,,543.00,458.00,466.00,-8.00,-31.00,110.00,,,6.00,,,63.33
1966-04,,,,,,,,,,,,,4.37,,4.37,98805.09,,98805.09,98033.00,50734.00,46394.00,4340.00,23709.00,6412.00,,,17178.00,,,,,,,,,,98033.00,50734.00,46394.00,4340.00,23709.00,6412.00,,,17178.00,,,ND,358.70,,358.70,937.00,499.00,523.00,-24.00,67.00,105.00,,,266.00,,,,,,,,,,937.00,499.00,523.00,-24.00,67.00,105.00,,,266.00,,,ND
1966-05,,,,,,,,,,,,,6.08,,6.08,99305.44,,99305.44,99153.00,51257.00,46905.00,4352.00,23784.00,6572.00,,,17540.00,,,,,,,,,,99153.00,51257.00,46905.00,4352.00,23784.00,6572.00,,,17540.00,,,ND,500.34,,500.34,1120.00,523.00,511.00,12.00,75.00,160.00,,,362.00,,,,,,,,,,1120.00,523.00,511.00,12.00,75.00,160.00,,,362.00,,,ND
1966-06,,,,,,,,,,,,,5.84,,5.84,99788.67,,99788.67,100205.00,51668.00,47382.00,4286.00,23977.00,6762.00,,,17798.00,,,,,,,,,,100205.00,51668.00,47382.00,4286.00,23977.00,6762.00,,,17798.00,,,30553.00,483.23,,483.23,1052.00,411.00,477.00,-66.00,193.00,190.00,,,258.00,,,,,,,,,,1052.00,411.00,477.00,-66.00,193.00,190.00,,,258.00,,,336.00
1966-07,,,,,,,,,,,,,3.28,,3.28,100061.44,,100061.44,100309.00,51854.00,47650.00,4204.00,24142.00,6875.00,,,17438.00,,,,,,,,,,100309.00,51854.00,47650.00,4204.00,24142.00,6875.00,,,17438.00,,,ND,272.77,,272.77,104.00,186.00,268.00,-82.00,165.00,113.00,,,-360.00,,,,,,,,,,104.00,186.00,268.00,-82.00,165.00,113.00,,,-360.00,,,ND
1966-08,,,,,,,,,,,,,6.30,,6.30,100586.70,,100586.70,101066.00,52134.00,47972.00,4162.00,24300.00,7074.00,,,17558.00,,,,,,,,,,101066.00,52134.00,47972.00,4162.00,24300.00,7074.00,,,17558.00,,,ND,525.26,,525.26,757.00,280.00,322.00,-42.00,158.00,199.00,,,120.00,,,,,,,,,,757.00,280.00,322.00,-42.00,158.00,199.00,,,120.00,,,ND
1966-09,,,,,,,,,,,,,1.02,,1.02,100672.45,,100672.45,100989.00,52007.00,47919.00,4088.00,24288.00,7177.00,,,17517.00,,,,,,,,,,100989.00,52007.00,47919.00,4088.00,24288.00,7177.00,,,17517.00,,,30785.00,85.75,,85.75,-77.00,-127.00,-53.00,-74.00,-12.00,103.00,,,-41.00,,,,,,,,,,-77.00,-127.00,-53.00,-74.00,-12.00,103.00,,,-41.00,,,77.33
1966-10,,,,,,,,,,,,,3.34,,3.34,100953.07,,100953.07,101198.00,51914.00,47900.00,4014.00,24340.00,7255.00,,,17689.00,,,,,,,,,,101198.00,51914.00,47900.00,4014.00,24340.00,7255.00,,,17689.00,,,ND,280.62,,280.62,209.00,-93.00,-19.00,-74.00,52.00,78.00,,,172.00,,,,,,,,,,209.00,-93.00,-19.00,-74.00,52.00,78.00,,,172.00,,,ND
1966-11,,,,,,,,,,,,,5.76,,5.76,101437.35,,101437.35,101838.00,51989.00,47997.00,3992.00,24429.00,7396.00,,,18024.00,,,,,,,,,,101838.00,51989.00,47997.00,3992.00,24429.00,7396.00,,,18024.00,,,ND,484.28,,484.28,640.00,75.00,97.00,-22.00,89.00,141.00,,,335.00,,,,,,,,,,640.00,75.00,97.00,-22.00,89.00,141.00,,,335.00,,,ND
1966-12,,,,,,,,,,,,,4.15,,4.15,101788.22,,101788.22,103422.00,52150.00,48182.00,3968.00,24796.00,7454.00,,,19022.00,,,,,,,,,,103422.00,52150.00,48182.00,3968.00,24796.00,7454.00,,,19022.00,,,30992.00,350.87,,350.87,1584.00,161.00,185.00,-24.00,367.00,58.00,,,998.00,,,,,,,,,,1584.00,161.00,185.00,-24.00,367.00,58.00,,,998.00,,,69.00
1967-01,,,,,,,,,,,,,4.84,,4.84,102198.55,,102198.55,102072.00,51916.00,47964.00,3952.00,24572.00,7360.00,,,18224.00,,,,,,,,,,102072.00,51916.00,47964.00,3952.00,24572.00,7360.00,,,18224.00,,,ND,410.33,,410.33,-1350.00,-234.00,-218.00,-16.00,-224.00,-94.00,,,-798.00,,,,,,,,,,-1350.00,-234.00,-218.00,-16.00,-224.00,-94.00,,,-798.00,,,ND
1967-02,,,,,,,,,,,,,1.93,,1.93,102362.59,,102362.59,101123.00,51820.00,47868.00,3952.00,24350.00,7358.00,,,17595.00,,,,,,,,,,101123.00,51820.00,47868.00,3952.00,24350.00,7358.00,,,17595.00,,,ND,164.04,,164.04,-949.00,-96.00,-96.00,0.00,-222.00,-2.00,,,-629.00,,,,,,,,,,-949.00,-96.00,-96.00,0.00,-222.00,-2.00,,,-629.00,,,ND
1967-03,,,,,,,,,,,,,4.33,,4.33,102732.16,,102732.16,101348.00,51986.00,48030.00,3956.00,24212.00,7431.00,,,17719.00,,,,,,,,,,101348.00,51986.00,48030.00,3956.00,24212.00,7431.00,,,17719.00,,,30550.00,369.57,,369.57,225.00,166.00,162.00,4.00,-138.00,73.00,,,124.00,,,,,,,,,,225.00,166.00,162.00,4.00,-138.00,73.00,,,124.00,,,-147.33
1967-04,,,,,,,,,,,,,1.80,,1.80,102885.94,,102885.94,102056.00,52532.00,48550.00,3982.00,24162.00,7483.00,,,17879.00,,,,,,,,,,102056.00,52532.00,48550.00,3982.00,24162.00,7483.00,,,17879.00,,,ND,153.78,,153.78,708.00,546.00,520.00,26.00,-50.00,52.00,,,160.00,,,,,,,,,,708.00,546.00,520.00,26.00,-50.00,52.00,,,160.00,,,ND
1967-05,,,,,,,,,,,,,3.10,,3.10,103151.40,,103151.40,102905.00,53067.00,49045.00,4022.00,24110.00,7661.00,,,18067.00,,,,,,,,,,102905.00,53067.00,49045.00,4022.00,24110.00,7661.00,,,18067.00,,,ND,265.46,,265.46,849.00,535.00,495.00,40.00,-52.00,178.00,,,188.00,,,,,,,,,,849.00,535.00,495.00,40.00,-52.00,178.00,,,188.00,,,ND
1967-06,,,,,,,,,,,,,6.86,,6.86,103741.04,,103741.04,104131.00,53662.00,49622.00,4040.00,24212.00,7823.00,,,18434.00,,,,,,,,,,104131.00,53662.00,49622.00,4040.00,24212.00,7823.00,,,18434.00,,,31214.00,589.64,,589.64,1226.00,595.00,577.00,18.00,102.00,162.00,,,367.00,,,,,,,,,,1226.00,595.00,577.00,18.00,102.00,162.00,,,367.00,,,221.33
1967-07,,,,,,,,,,,,,4.09,,4.09,104094.25,,104094.25,104333.00,54107.00,50061.00,4046.00,24275.00,7847.00,,,18104.00,,,,,,,,,,104333.00,54107.00,50061.00,4046.00,24275.00,7847.00,,,18104.00,,,ND,353.21,,353.21,202.00,445.00,439.00,6.00,63.00,24.00,,,-330.00,,,,,,,,,,202.00,445.00,439.00,6.00,63.00,24.00,,,-330.00,,,ND
1967-08,,,,,,,,,,,,,6.72,,6.72,104677.52,,104677.52,105152.00,54605.00,50541.00,4064.00,24361.00,8030.00,,,18156.00,,,,,,,,,,105152.00,54605.00,50541.00,4064.00,24361.00,8030.00,,,18156.00,,,ND,583.27,,583.27,819.00,498.00,480.00,18.00,86.00,183.00,,,52.00,,,,,,,,,,819.00,498.00,480.00,18.00,86.00,183.00,,,52.00,,,ND
1967-09,,,,,,,,,,,,,5.67,,5.67,105172.29,,105172.29,105544.00,54931.00,50851.00,4080.00,24274.00,8064.00,,,18275.00,,,,,,,,,,105544.00,54931.00,50851.00,4080.00,24274.00,8064.00,,,18275.00,,,31251.00,494.77,,494.77,392.00,326.00,310.00,16.00,-87.00,34.00,,,119.00,,,,,,,,,,392.00,326.00,310.00,16.00,-87.00,34.00,,,119.00,,,12.33
1967-10,,,,,,,,,,,,,3.06,,3.06,105440.72,,105440.72,105777.00,55156.00,51064.00,4092.00,24261.00,8122.00,,,18238.00,,,,,,,,,,105777.00,55156.00,51064.00,4092.00,24261.00,8122.00,,,18238.00,,,ND,268.43,,268.43,233.00,225.00,213.00,12.00,-13.00,58.00,,,-37.00,,,,,,,,,,233.00,225.00,213.00,12.00,-13.00,58.00,,,-37.00,,,ND
1967-11,,,,,,,,,,,,,9.74,,9.74,106296.61,,106296.61,106779.00,55474.00,51354.00,4120.00,24299.00,8233.00,,,18773.00,,,,,,,,,,106779.00,55474.00,51354.00,4120.00,24299.00,8233.00,,,18773.00,,,ND,855.89,,855.89,1002.00,318.00,290.00,28.00,38.00,111.00,,,535.00,,,,,,,,,,1002.00,318.00,290.00,28.00,38.00,111.00,,,535.00,,,ND
1967-12,,,,,,,,,,,,,6.16,,6.16,106842.64,,106842.64,108567.00,55823.00,51691.00,4132.00,24576.00,8287.00,,,19881.00,,,,,,,,,,108567.00,55823.00,51691.00,4132.00,24576.00,8287.00,,,19881.00,,,31131.00,546.03,,546.03,1788.00,349.00,337.00,12.00,277.00,54.00,,,1108.00,,,,,,,,,,1788.00,349.00,337.00,12.00,277.00,54.00,,,1108.00,,,-40.00
1968-01,,,,,,,,,,,,,-15.58,,-15.58,106772.40,1316.77,105455.63,106700.00,54813.00,51193.00,3620.00,24328.00,8471.00,,,19088.00,,1401.00,1401.00,1401.00,,,,,,105299.00,53412.00,49792.00,3620.00,24328.00,8471.00,,,19088.00,,,ND,-1387.01,,-1387.01,-1867.00,-1010.00,-498.00,-512.00,-248.00,184.00,,,-793.00,,,,,,,,,,-3268.00,-2411.00,-1899.00,-512.00,-248.00,184.00,,,-793.00,,,ND
1968-02,,,,,,,,,,,,,12.99,38.28,12.68,107928.42,1358.78,106569.64,106726.00,55548.00,51488.00,4060.00,24273.00,8314.00,,,18591.00,,1418.00,1418.00,1418.00,,,,,,105308.00,54130.00,50070.00,4060.00,24273.00,8314.00,,,18591.00,,,ND,1156.02,42.01,1114.01,26.00,735.00,295.00,440.00,-55.00,-157.00,,,-497.00,,17.00,17.00,17.00,,,,,,9.00,718.00,278.00,440.00,-55.00,-157.00,,,-497.00,,,ND
1968-03,,,,,,,,,,,,,8.46,47.67,7.96,108689.05,1412.75,107276.30,107272.00,56026.00,51962.00,4064.00,24283.00,8395.00,,,18568.00,,1439.00,1439.00,1439.00,,,,,,105833.00,54587.00,50523.00,4064.00,24283.00,8395.00,,,18568.00,,,31252.00,760.63,53.97,706.66,546.00,478.00,474.00,4.00,10.00,81.00,,,-23.00,,21.00,21.00,21.00,,,,,,525.00,457.00,453.00,4.00,10.00,81.00,,,-23.00,,,40.33
1968-04,,,,,,,,,,,,,10.03,55.14,9.44,109597.58,1477.66,108119.91,108721.00,56893.00,52849.00,4044.00,24386.00,8521.00,,,18921.00,,1494.00,1494.00,1494.00,,,,,,107227.00,55399.00,51355.00,4044.00,24386.00,8521.00,,,18921.00,,,ND,908.53,64.91,843.61,1449.00,867.00,887.00,-20.00,103.00,126.00,,,353.00,,55.00,55.00,55.00,,,,,,1394.00,812.00,832.00,-20.00,103.00,126.00,,,353.00,,,ND
1968-05,,,,,,,,,,,,,8.53,49.34,7.98,110377.01,1538.42,108838.59,110031.00,57706.00,53554.00,4152.00,24503.00,8738.00,,,19084.00,,1536.00,1536.00,1536.00,,,,,,108495.00,56170.00,52018.00,4152.00,24503.00,8738.00,,,19084.00,,,ND,779.43,60.75,718.68,1310.00,813.00,705.00,108.00,117.00,217.00,,,163.00,,42.00,42.00,42.00,,,,,,1268.00,771.00,663.00,108.00,117.00,217.00,,,163.00,,,ND
1968-06,,,,,,,,,,,,,7.51,59.33,6.78,111067.85,1614.48,109453.37,111404.00,58431.00,54327.00,4104.00,24816.00,8920.00,,,19237.00,,1598.00,1598.00,1598.00,,,,,,109806.00,56833.00,52729.00,4104.00,24816.00,8920.00,,,19237.00,,,32630.00,690.84,76.06,614.78,1373.00,725.00,773.00,-48.00,313.00,182.00,,,153.00,,62.00,62.00,62.00,,,,,,1311.00,663.00,711.00,-48.00,313.00,182.00,,,153.00,,,459.33
1968-07,,,,,,,,,,,,,11.41,52.91,10.80,112123.70,1685.67,110438.04,112303.00,59191.00,55075.00,4116.00,25070.00,9049.00,,,18993.00,,1649.00,1649.00,1649.00,,,,,,110654.00,57542.00,53426.00,4116.00,25070.00,9049.00,,,18993.00,,,ND,1055.86,71.19,984.67,899.00,760.00,748.00,12.00,254.00,129.00,,,-244.00,,51.00,51.00,51.00,,,,,,848.00,709.00,697.00,12.00,254.00,129.00,,,-244.00,,,ND
1968-08,,,,,,,,,,,,,7.72,59.40,6.93,112844.95,1769.11,111075.84,113283.00,60154.00,55962.00,4192.00,25330.00,9248.00,,,18551.00,,1719.00,1719.00,1719.00,,,,,,111564.00,58435.00,54243.00,4192.00,25330.00,9248.00,,,18551.00,,,ND,721.25,83.45,637.80,980.00,963.00,887.00,76.00,260.00,199.00,,,-442.00,,70.00,70.00,70.00,,,,,,910.00,893.00,817.00,76.00,260.00,199.00,,,-442.00,,,ND
1968-09,,,,,,,,,,,,,9.67,47.90,9.06,113754.24,1839.73,111914.51,114160.00,60758.00,56550.00,4208.00,25322.00,9359.00,,,18721.00,,1788.00,1788.00,1788.00,,,,,,112372.00,58970.00,54762.00,4208.00,25322.00,9359.00,,,18721.00,,,33583.00,909.29,70.62,838.67,877.00,604.00,588.00,16.00,-8.00,111.00,,,170.00,,69.00,69.00,69.00,,,,,,808.00,535.00,519.00,16.00,-8.00,111.00,,,170.00,,,317.67
1968-10,,,,,,,,,,,,,15.55,75.27,14.57,115228.26,1955.13,113273.13,115603.00,61525.00,57309.00,4216.00,25480.00,9482.00,,,19116.00,,1881.00,1881.00,1881.00,,,,,,113722.00,59644.00,55428.00,4216.00,25480.00,9482.00,,,19116.00,,,ND,1474.02,115.40,1358.61,1443.00,767.00,759.00,8.00,158.00,123.00,,,395.00,,93.00,93.00,93.00,,,,,,1350.00,674.00,666.00,8.00,158.00,123.00,,,395.00,,,ND
1968-11,,,,,,,,,,,,,10.08,25.83,9.81,116196.05,1997.21,114198.84,116708.00,62062.00,57770.00,4292.00,25642.00,9604.00,,,19400.00,,1922.00,1922.00,1922.00,,,,,,114786.00,60140.00,55848.00,4292.00,25642.00,9604.00,,,19400.00,,,ND,967.79,42.08,925.71,1105.00,537.00,461.00,76.00,162.00,122.00,,,284.00,,41.00,41.00,41.00,,,,,,1064.00,496.00,420.00,76.00,162.00,122.00,,,284.00,,,ND
1968-12,,,,,,,,,,,,,12.42,26.63,12.18,117399.09,2041.54,115357.55,119324.00,62748.00,58464.00,4284.00,26074.00,9731.00,,,20771.00,,2105.00,2105.00,2105.00,,,,,,117219.00,60643.00,56359.00,4284.00,26074.00,9731.00,,,20771.00,,,34348.00,1203.04,44.33,1158.71,2616.00,686.00,694.00,-8.00,432.00,127.00,,,1371.00,,183.00,183.00,183.00,,,,,,2433.00,503.00,511.00,-8.00,432.00,127.00,,,1371.00,,,255.00
1969-01,,,,,,,,,,,,,8.45,56.41,7.60,118225.98,2137.51,116088.47,118149.00,62603.00,58331.00,4272.00,25953.00,9690.00,,,19903.00,,2271.00,2271.00,2271.00,,,,,,115878.00,60332.00,56060.00,4272.00,25953.00,9690.00,,,19903.00,,,ND,826.90,95.98,730.92,-1175.00,-145.00,-133.00,-12.00,-121.00,-41.00,,,-868.00,,166.00,166.00,166.00,,,,,,-1341.00,-311.00,-299.00,-12.00,-121.00,-41.00,,,-868.00,,,ND
1969-02,,,,,,,,,,,,,12.41,44.25,11.83,119449.04,2216.34,117232.70,118179.00,62904.00,58588.00,4316.00,25959.00,9797.00,,,19519.00,,2310.00,2310.00,2310.00,,,,,,115869.00,60594.00,56278.00,4316.00,25959.00,9797.00,,,19519.00,,,ND,1223.05,78.82,1144.23,30.00,301.00,257.00,44.00,6.00,107.00,,,-384.00,,39.00,39.00,39.00,,,,,,-9.00,262.00,218.00,44.00,6.00,107.00,,,-384.00,,,ND
1969-03,,,,,,,,,,,,,9.87,49.47,9.12,120431.48,2307.70,118123.78,118884.00,63529.00,59197.00,4332.00,25971.00,9966.00,,,19418.00,,2349.00,2349.00,2349.00,,,,,,116535.00,61180.00,56848.00,4332.00,25971.00,9966.00,,,19418.00,,,34568.00,982.44,91.36,891.08,705.00,625.00,609.00,16.00,12.00,169.00,,,-101.00,,39.00,39.00,39.00,,,,,,666.00,586.00,570.00,16.00,12.00,169.00,,,-101.00,,,73.33
